pdf_name,page_num,doc_type
LOG_1056136.pdf,10,
LOG_1056136.pdf,1,Log Summary Report
LOG_1056136.pdf,28,Summary Report Digest
LOG_1056136.pdf,17,
LOG_1056136.pdf,6,Sworn Affidavit
LOG_1056136.pdf,27,Allegation Email
LOG_1056136.pdf,24,
LOG_1056136.pdf,23,
LOG_1056136.pdf,4,Face Sheet
LOG_1056136.pdf,25,Allegation Email
LOG_1056136.pdf,11,
LOG_1056136.pdf,18,
LOG_1056136.pdf,20,
LOG_1056136.pdf,2,Summary Report
LOG_1056136.pdf,22,Allegation Email
LOG_1056136.pdf,14,
LOG_1056136.pdf,7,
LOG_1053591.pdf,37,Summary Report Digest
LOG_1053591.pdf,6,
LOG_1053591.pdf,33,Summary Report Digest
LOG_1053591.pdf,24,Allegation Email
LOG_1053591.pdf,19,
LOG_1053591.pdf,12,Summary Report
LOG_1053591.pdf,36,Summary Report Digest
LOG_1053591.pdf,34,
LOG_1053591.pdf,7,
LOG_1053591.pdf,15,
LOG_1053591.pdf,2,Summary Report
LOG_1053591.pdf,5,
LOG_1053591.pdf,25,Allegation Email
LOG_1053591.pdf,31,
LOG_1053591.pdf,3,
LOG_1053591.pdf,27,
LOG_1053591.pdf,10,Face Sheet
LOG_1053591.pdf,22,
LOG_1053591.pdf,14,Allegation Email
LOG_1053591.pdf,11,
LOG_1053591.pdf,29,Summary Report Digest
LOG_1053591.pdf,17,
LOG_1053591.pdf,35,Summary Report Digest
LOG_1053591.pdf,8,
LOG_1053591.pdf,9,
LOG_1053591.pdf,32,Allegation Email
LOG_1053591.pdf,21,
LOG_1053591.pdf,28,Summary Report Digest
LOG_1053591.pdf,30,Summary Report Digest
LOG_1053591.pdf,20,Allegation Email
LOG_1053591.pdf,4,
LOG_1053591.pdf,26,CPD-44.115
LOG_1053591.pdf,13,Sworn Affidavit
LOG_1053591.pdf,1,Log Summary Report
LOG_1053591.pdf,23,
LOG_1053591.pdf,18,
LOG_1053591.pdf,16,
LOG_1053591.pdf,38,
CPD 0039586.pdf,2,
CPD 0039586.pdf,1,Face Sheet
LOG_1056089.pdf,1,Log Summary Report
LOG_1056089.pdf,2,Summary Report
LOG_1056089.pdf,5,
LOG_1056089.pdf,4,Face Sheet
LOG_1056089.pdf,3,
CPD 0028462.pdf,1,Narcotic & Gang Investigation Supplementary Report
CPD 0040049.pdf,1,Event History Table
CPD 0032728.pdf,2,
CPD 0032728.pdf,1,Face Sheet
CPD 0007367.pdf,1,Sworn Affidavit
CPD 0022759.pdf,2,
CPD 0022759.pdf,3,Summary Report
CPD 0022759.pdf,1,Log Summary Report
CPD 0022718.pdf,2,
CPD 0022718.pdf,1,Face Sheet
CPD 0019371.pdf,16,Allegation Email
CPD 0019371.pdf,15,
CPD 0019371.pdf,6,email
CPD 0019371.pdf,13,Allegation Email
CPD 0019371.pdf,18,
CPD 0019371.pdf,10,Allegation Email
CPD 0019371.pdf,8,Allegation Email
CPD 0019371.pdf,2,
CPD 0019371.pdf,11,
CPD 0019371.pdf,4,
CPD 0019371.pdf,5,Allegation Email
CPD 0019371.pdf,9,Allegation Email
CPD 0019371.pdf,7,Allegation Email
CPD 0019371.pdf,3,Allegation Email
CPD 0019371.pdf,14,
CPD 0019371.pdf,12,Allegation Email
CPD 0019371.pdf,17,email
CPD 0019371.pdf,1,Allegation Email
LOG_1057327.pdf,5,
LOG_1057327.pdf,3,
LOG_1057327.pdf,2,Summary Report
LOG_1057327.pdf,4,Face Sheet
LOG_1057327.pdf,1,Log Summary Report
CPD 0051534.pdf,3,Summary Report
CPD 0051534.pdf,1,Log Summary Report
CPD 0051534.pdf,2,Summary Report
CPD 0044852.pdf,1,Face Sheet
CPD 0044852.pdf,2,
LOG_1057246.pdf,2,Summary Report
LOG_1057246.pdf,4,Face Sheet
LOG_1057246.pdf,1,Log Summary Report
LOG_1057246.pdf,5,
LOG_1057246.pdf,3,Summary Report
LOG_1057246.pdf,6,Allegation Email
CPD 0006833.pdf,1,Sworn Affidavit
LOG_1056972.pdf,3,Summary Report
LOG_1056972.pdf,5,
LOG_1056972.pdf,4,Face Sheet
LOG_1056972.pdf,2,Summary Report
LOG_1056972.pdf,1,Log Summary Report
CPD 0045485.pdf,1,Log Summary Report
CPD 0045485.pdf,3,
CPD 0045485.pdf,2,Summary Report
CPD 0003764.pdf,1,
CPD 0032001.pdf,1,Log Summary Report
CPD 0032001.pdf,2,Summary Report
CPD 0044533.pdf,1,Face Sheet
CPD 0044533.pdf,2,
CPD 0022064.pdf,1,Face Sheet
CPD 0045900.pdf,2,Summary Report
CPD 0045900.pdf,1,Log Summary Report
LOG_1056922.pdf,6,Allegation Email
LOG_1056922.pdf,1,Log Summary Report
LOG_1056922.pdf,4,Face Sheet
LOG_1056922.pdf,2,Summary Report
LOG_1056922.pdf,5,Log Summary Report
LOG_1056922.pdf,3,Log Summary Report
CPD 0000233.pdf,1,Sworn Affidavit
CPD 0049689.pdf,1,Log Summary Report
CPD 0049689.pdf,3,
CPD 0049689.pdf,2,Summary Report
CPD 0019639.pdf,5,ARREST Report
CPD 0019639.pdf,2,
CPD 0019639.pdf,3,ARREST Report
CPD 0019639.pdf,1,
CPD 0019639.pdf,4,ARREST Report
CPD 0013649.pdf,1,
CPD 0026182.pdf,1,
CPD 0026182.pdf,2,
LOG_1058726.pdf,2,Summary Report
LOG_1058726.pdf,4,Face Sheet
LOG_1058726.pdf,3,Log Summary Report
LOG_1058726.pdf,5,Summary Report
LOG_1058726.pdf,1,Log Summary Report
CPD 0054391.pdf,2,
CPD 0054391.pdf,3,
CPD 0054391.pdf,1,Log Summary Report
CPD 0043942.pdf,1,Log Summary Report
CPD 0043942.pdf,3,Summary Report
CPD 0043942.pdf,2,Summary Report
CPD 0050730.pdf,2,
CPD 0050730.pdf,1,WEB Complaint Detail
CPD 0016969.pdf,2,Summary Report
CPD 0016969.pdf,3,
CPD 0016969.pdf,1,Log Summary Report
CPD 0025365.pdf,1,Log Summary Report
CPD 0025365.pdf,3,
CPD 0025365.pdf,2,Summary Report
CPD 0013092.pdf,2,Summary Report
CPD 0013092.pdf,1,Log Summary Report
CPD 0013092.pdf,3,Summary Report
CPD 0009290.pdf,2,
CPD 0009290.pdf,3,
CPD 0009290.pdf,4,
CPD 0009290.pdf,1,
CPD 0009290.pdf,5,CPD-11.451
CPD 0034350.pdf,1,Investigator's Case Log
CPD 0029589.pdf,1,Face Sheet
CPD 0027348.pdf,4,Event History Table
CPD 0027348.pdf,1,Event History Table
CPD 0027348.pdf,2,
CPD 0027348.pdf,5,Event History Table
CPD 0027348.pdf,6,Event History Table
CPD 0027348.pdf,3,Event History Table
CPD 0054268.pdf,1,Face Sheet
CPD 0054268.pdf,2,
LOG_1054431.pdf,13,
LOG_1054431.pdf,6,Sworn Affidavit
LOG_1054431.pdf,10,
LOG_1054431.pdf,15,Allegation Email
LOG_1054431.pdf,7,Allegation Email
LOG_1054431.pdf,11,
LOG_1054431.pdf,2,Summary Report
LOG_1054431.pdf,14,
LOG_1054431.pdf,18,
LOG_1054431.pdf,20,CPD-44.402
LOG_1054431.pdf,17,
LOG_1054431.pdf,8,Allegation Email
LOG_1054431.pdf,5,
LOG_1054431.pdf,19,
LOG_1054431.pdf,16,
LOG_1054431.pdf,4,Face Sheet
LOG_1054431.pdf,9,
LOG_1054431.pdf,3,
LOG_1054431.pdf,12,
LOG_1054431.pdf,1,Log Summary Report
CPD 0055827.pdf,1,Log Summary Report
CPD 0055827.pdf,2,Summary Report
LOG_1057909.pdf,10,Summary Report Digest
LOG_1057909.pdf,8,Allegation Email
LOG_1057909.pdf,4,Face Sheet
LOG_1057909.pdf,1,Log Summary Report
LOG_1057909.pdf,7,Allegation Email
LOG_1057909.pdf,6,Sworn Affidavit
LOG_1057909.pdf,9,Allegation Email
LOG_1057909.pdf,12,Summary Report Digest
LOG_1057909.pdf,5,
LOG_1057909.pdf,3,
LOG_1057909.pdf,2,Summary Report
LOG_1057909.pdf,11,
CPD 0045198.pdf,2,Summary Report
CPD 0045198.pdf,1,Log Summary Report
CPD 0034582.pdf,3,WEB Complaint Detail
CPD 0034582.pdf,1,WEB Complaint Detail
CPD 0034582.pdf,2,WEB Complaint Detail
CPD 0020675.pdf,3,
CPD 0020675.pdf,2,Summary Report
CPD 0020675.pdf,1,Log Summary Report
CPD 0034370.pdf,1,Face Sheet
CPD 0034370.pdf,2,
CPD 0037130.pdf,3,ARREST Report
CPD 0037130.pdf,1,
CPD 0037130.pdf,2,
CPD 0004200.pdf,1,Face Sheet
CPD 0004200.pdf,2,Log Summary Report
LOG_1061131.pdf,12,
LOG_1061131.pdf,5,
LOG_1061131.pdf,4,Face Sheet
LOG_1061131.pdf,9,
LOG_1061131.pdf,17,
LOG_1061131.pdf,8,
LOG_1061131.pdf,16,
LOG_1061131.pdf,7,
LOG_1061131.pdf,13,Certified Mail
LOG_1061131.pdf,6,Sworn Affidavit
LOG_1061131.pdf,11,
LOG_1061131.pdf,1,Log Summary Report
LOG_1061131.pdf,2,Summary Report
LOG_1061131.pdf,10,Sworn Affidavit
LOG_1061131.pdf,3,
LOG_1061131.pdf,14,Allegation Email
LOG_1061131.pdf,15,Summary Report Digest
CPD 0018268.pdf,2,Summary Report
CPD 0018268.pdf,1,Log Summary Report
CPD 0018268.pdf,3,
LOG_1055134.pdf,2,Summary Report
LOG_1055134.pdf,3,
LOG_1055134.pdf,1,Log Summary Report
LOG_1055134.pdf,5,
LOG_1055134.pdf,4,Face Sheet
LOG_1055134.pdf,6,Allegation Email
LOG_1057265.pdf,5,
LOG_1057265.pdf,1,Log Summary Report
LOG_1057265.pdf,2,Summary Report
LOG_1057265.pdf,3,Summary Report
LOG_1057265.pdf,4,Face Sheet
LOG_1056750.pdf,24,
LOG_1056750.pdf,10,
LOG_1056750.pdf,22,
LOG_1056750.pdf,19,
LOG_1056750.pdf,11,
LOG_1056750.pdf,8,
LOG_1056750.pdf,13,
LOG_1056750.pdf,12,
LOG_1056750.pdf,17,
LOG_1056750.pdf,15,
LOG_1056750.pdf,6,
LOG_1056750.pdf,3,Summary Report
LOG_1056750.pdf,1,Log Summary Report
LOG_1056750.pdf,2,Summary Report
LOG_1056750.pdf,4,Face Sheet
LOG_1056750.pdf,9,
LOG_1056750.pdf,5,Tactical Reponse Report
LOG_1056750.pdf,14,
LOG_1056750.pdf,25,
LOG_1056750.pdf,23,
LOG_1056750.pdf,20,Notice of Alcohol And Drug Testing Following A Firearms Discharge Incident
LOG_1056750.pdf,21,
LOG_1056750.pdf,18,
LOG_1056750.pdf,16,
LOG_1056750.pdf,7,Watch Commander/OCIC Review
CPD 0011366.pdf,1,
LOG_1059648.pdf,1,Log Summary Report
LOG_1059648.pdf,5,
LOG_1059648.pdf,2,Summary Report
LOG_1059648.pdf,4,Face Sheet
LOG_1059648.pdf,3,Summary Report
CPD 0011742.pdf,9,
CPD 0011742.pdf,6,
CPD 0011742.pdf,7,
CPD 0011742.pdf,5,
CPD 0011742.pdf,11,
CPD 0011742.pdf,8,
CPD 0011742.pdf,12,
CPD 0011742.pdf,4,
CPD 0011742.pdf,2,
CPD 0011742.pdf,14,
CPD 0011742.pdf,10,
CPD 0011742.pdf,13,
CPD 0011742.pdf,3,
CPD 0011742.pdf,1,
CPD 0053191.pdf,2,
CPD 0053191.pdf,3,Summary Report
CPD 0053191.pdf,1,Log Summary Report
CPD 0017685.pdf,2,Summary Report
CPD 0017685.pdf,3,Summary Report
CPD 0017685.pdf,1,Log Summary Report
CPD 0048488.pdf,1,
CPD 0033588.pdf,1,
CPD 0033588.pdf,2,
CPD 0029514.pdf,1,Log Summary Report
CPD 0029514.pdf,2,Summary Report
LOG_1056359.pdf,2,Summary Report
LOG_1056359.pdf,5,
LOG_1056359.pdf,1,Log Summary Report
LOG_1056359.pdf,4,Face Sheet
LOG_1056359.pdf,3,
CPD 0034632.pdf,2,
CPD 0034632.pdf,1,email
CPD 0046164.pdf,1,
CPD 0046164.pdf,2,
CPD 0046164.pdf,4,ARREST Report
CPD 0046164.pdf,3,ARREST Report
CPD 0046164.pdf,5,ARREST Report
CPD 0054674.pdf,1,Log Summary Report
CPD 0054674.pdf,2,Summary Report
CPD 0054674.pdf,3,
CPD 0024127.pdf,1,
CPD 0024127.pdf,2,
CPD 0021359.pdf,1,Face Sheet
CPD 0021359.pdf,2,
CPD 0050083.pdf,1,Allegation Email
CPD 0000871.pdf,1,
CPD 0045957.pdf,1,Face Sheet
CPD 0047895.pdf,2,
CPD 0047895.pdf,1,Property Inventory
CPD 0024988.pdf,2,
CPD 0024988.pdf,1,Face Sheet
LOG_1059116.pdf,18,ARREST Report
LOG_1059116.pdf,22,Incident Report
LOG_1059116.pdf,14,CPD-41.703
LOG_1059116.pdf,16,ARREST Report
LOG_1059116.pdf,21,Incident Report
LOG_1059116.pdf,1,Log Summary Report
LOG_1059116.pdf,26,
LOG_1059116.pdf,6,Sworn Affidavit
LOG_1059116.pdf,12,Search Warrant Data
LOG_1059116.pdf,7,
LOG_1059116.pdf,17,ARREST Report
LOG_1059116.pdf,2,Summary Report
LOG_1059116.pdf,11,USPS.com Tracking
LOG_1059116.pdf,15,
LOG_1059116.pdf,19,ARREST Report
LOG_1059116.pdf,3,
LOG_1059116.pdf,4,Face Sheet
LOG_1059116.pdf,23,
LOG_1059116.pdf,20,Face Sheet
LOG_1059116.pdf,10,
LOG_1059116.pdf,13,CPD-41.703
LOG_1059116.pdf,24,Summary Report Digest
LOG_1059116.pdf,5,
LOG_1059116.pdf,9,
LOG_1059116.pdf,25,
LOG_1059116.pdf,8,
LOG_1059343.pdf,1,Log Summary Report
LOG_1059343.pdf,9,ARREST Report
LOG_1059343.pdf,10,ARREST Report
LOG_1059343.pdf,8,ARREST Report
LOG_1059343.pdf,6,
LOG_1059343.pdf,7,ARREST Report
LOG_1059343.pdf,4,Face Sheet
LOG_1059343.pdf,2,Summary Report
LOG_1059343.pdf,5,
LOG_1059343.pdf,3,Summary Report
CPD 0045215.pdf,1,Log Summary Report
CPD 0045215.pdf,3,
CPD 0045215.pdf,2,Summary Report
CPD 0016340.pdf,6,Event Query
CPD 0016340.pdf,17,Event Query
CPD 0016340.pdf,10,Event Query
CPD 0016340.pdf,9,Event Query
CPD 0016340.pdf,16,Event Query
CPD 0016340.pdf,5,Event Query
CPD 0016340.pdf,13,Event Query
CPD 0016340.pdf,12,Event Query
CPD 0016340.pdf,15,Event Query
CPD 0016340.pdf,1,Event Query
CPD 0016340.pdf,3,Event Query
CPD 0016340.pdf,19,Event Query
CPD 0016340.pdf,14,Event Query
CPD 0016340.pdf,4,Event Query
CPD 0016340.pdf,21,Event Query
CPD 0016340.pdf,20,Event Query
CPD 0016340.pdf,11,Event Query
CPD 0016340.pdf,18,Event Query
CPD 0016340.pdf,8,Event Query
CPD 0016340.pdf,7,Event Query
CPD 0016340.pdf,2,Event Query
LOG_1053056.pdf,11,Incident Report
LOG_1053056.pdf,2,Summary Report
LOG_1053056.pdf,9,Watch Commander/OCIC Review
LOG_1053056.pdf,10,
LOG_1053056.pdf,4,Face Sheet
LOG_1053056.pdf,3,Summary Report
LOG_1053056.pdf,6,Tactical Reponse Report
LOG_1053056.pdf,5,TASER Report
LOG_1053056.pdf,7,Watch Commander/OCIC Review
LOG_1053056.pdf,8,Tactical Reponse Report
LOG_1053056.pdf,1,Log Summary Report
CPD 0039256.pdf,2,Summary Report
CPD 0039256.pdf,3,
CPD 0039256.pdf,1,Log Summary Report
CPD 0006593.pdf,1,Allegation Email
CPD 0006593.pdf,2,
LOG_1059814.pdf,10,ARREST Report
LOG_1059814.pdf,9,ARREST Report
LOG_1059814.pdf,8,ARREST Report
LOG_1059814.pdf,2,Summary Report
LOG_1059814.pdf,1,Log Summary Report
LOG_1059814.pdf,5,
LOG_1059814.pdf,6,ARREST Report
LOG_1059814.pdf,7,ARREST Report
LOG_1059814.pdf,4,Face Sheet
LOG_1059814.pdf,3,Log Summary Report
LOG_1059814.pdf,11,ARREST Report
LOG_1061653.pdf,9,ARREST Report
LOG_1061653.pdf,3,Summary Report
LOG_1061653.pdf,1,Log Summary Report
LOG_1061653.pdf,10,ARREST Report
LOG_1061653.pdf,7,ARREST Report
LOG_1061653.pdf,6,
LOG_1061653.pdf,2,Summary Report
LOG_1061653.pdf,4,Face Sheet
LOG_1061653.pdf,5,
LOG_1061653.pdf,8,ARREST Report
LOG_1057585.pdf,4,Face Sheet
LOG_1057585.pdf,6,WEB Complaint Detail
LOG_1057585.pdf,7,WEB Complaint Detail
LOG_1057585.pdf,3,Summary Report
LOG_1057585.pdf,2,Summary Report
LOG_1057585.pdf,5,
LOG_1057585.pdf,1,Log Summary Report
CPD 0029578.pdf,1,Face Sheet
CPD 0015482.pdf,1,Allegation Email
CPD 0015482.pdf,2,
CPD 0051517.pdf,1,Face Sheet
CPD 0051517.pdf,2,Incident Report
CPD 0051517.pdf,3,Incident Report
CPD 0048142.pdf,1,Log Summary Report
CPD 0048142.pdf,2,Summary Report
CPD 0048142.pdf,3,
CPD 0050114.pdf,1,
CPD 0049387.pdf,1,Log Summary Report
CPD 0049387.pdf,2,Summary Report
CPD 0049387.pdf,3,Summary Report
CPD 0034030.pdf,1,Face Sheet
CPD 0052532.pdf,1,Face Sheet
CPD 0052532.pdf,2,
CPD 0006934.pdf,3,
CPD 0006934.pdf,2,
CPD 0006934.pdf,1,
LOG_1056746.pdf,1,Log Summary Report
LOG_1056746.pdf,5,
LOG_1056746.pdf,4,Face Sheet
LOG_1056746.pdf,3,
LOG_1056746.pdf,2,Summary Report
CPD 0039989.pdf,1,Tactical Reponse Report
CPD 0039989.pdf,2,Watch Commander/OCIC Review
CPD 0016432.pdf,3,
CPD 0016432.pdf,1,Investigator's Case Log
CPD 0016432.pdf,2,
CPD 0039320.pdf,2,
CPD 0039320.pdf,1,Face Sheet
CPD 0010286.pdf,4,
CPD 0010286.pdf,3,
CPD 0010286.pdf,1,
CPD 0010286.pdf,5,
CPD 0010286.pdf,2,
CPD 0035513.pdf,1,TASER Report
CPD 0025368.pdf,2,
CPD 0025368.pdf,1,Face Sheet
CPD 0026843.pdf,9,
CPD 0026843.pdf,10,
CPD 0026843.pdf,20,
CPD 0026843.pdf,5,
CPD 0026843.pdf,22,
CPD 0026843.pdf,29,
CPD 0026843.pdf,16,
CPD 0026843.pdf,33,
CPD 0026843.pdf,7,
CPD 0026843.pdf,1,
CPD 0026843.pdf,8,
CPD 0026843.pdf,2,
CPD 0026843.pdf,30,
CPD 0026843.pdf,4,
CPD 0026843.pdf,25,
CPD 0026843.pdf,21,
CPD 0026843.pdf,13,
CPD 0026843.pdf,23,
CPD 0026843.pdf,27,
CPD 0026843.pdf,26,
CPD 0026843.pdf,12,
CPD 0026843.pdf,11,
CPD 0026843.pdf,3,
CPD 0026843.pdf,14,
CPD 0026843.pdf,19,
CPD 0026843.pdf,31,
CPD 0026843.pdf,24,
CPD 0026843.pdf,18,
CPD 0026843.pdf,15,
CPD 0026843.pdf,17,
CPD 0026843.pdf,32,
CPD 0026843.pdf,28,
CPD 0026843.pdf,6,
LOG_1059083.pdf,5,
LOG_1059083.pdf,8,
LOG_1059083.pdf,2,Summary Report
LOG_1059083.pdf,3,Summary Report
LOG_1059083.pdf,4,Face Sheet
LOG_1059083.pdf,1,Log Summary Report
LOG_1059083.pdf,6,Allegation Email
LOG_1059083.pdf,7,
CPD 0016469.pdf,3,email
CPD 0016469.pdf,2,
CPD 0016469.pdf,1,
CPD 0050372.pdf,1,Log Summary Report
CPD 0050372.pdf,3,
CPD 0050372.pdf,2,Summary Report
CPD 0023886.pdf,2,
CPD 0023886.pdf,1,Face Sheet
CPD 0005426.pdf,1,Sworn Affidavit
CPD 0022991.pdf,1,Face Sheet
CPD 0022991.pdf,2,
CPD 0045953.pdf,1,Face Sheet
CPD 0011965.pdf,2,
CPD 0011965.pdf,1,
CPD 0035629.pdf,6,ARREST Report
CPD 0035629.pdf,7,ARREST Report
CPD 0035629.pdf,5,ARREST Report
CPD 0035629.pdf,3,ARREST Report
CPD 0035629.pdf,4,ARREST Report
CPD 0035629.pdf,1,
CPD 0035629.pdf,2,
CPD 0049745.pdf,1,Face Sheet
CPD 0049745.pdf,2,
CPD 0001467.pdf,2,
CPD 0001467.pdf,1,
CPD 0009808.pdf,1,Waiver of Counsel/Request
CPD 0030827.pdf,2,Investigator's Case Log
CPD 0030827.pdf,3,Investigator's Case Log
CPD 0030827.pdf,1,
LOG_1055059.pdf,7,Incident Report
LOG_1055059.pdf,4,Face Sheet
LOG_1055059.pdf,5,
LOG_1055059.pdf,1,Log Summary Report
LOG_1055059.pdf,2,Summary Report
LOG_1055059.pdf,8,Allegation Email
LOG_1055059.pdf,6,Face Sheet
LOG_1055059.pdf,3,Summary Report
CPD 0003809.pdf,2,
CPD 0003809.pdf,1,
CPD 0025594.pdf,1,Face Sheet
LOG_1060862.pdf,5,
LOG_1060862.pdf,4,Face Sheet
LOG_1060862.pdf,2,Summary Report
LOG_1060862.pdf,1,Log Summary Report
LOG_1060862.pdf,3,Summary Report
CPD 0019225.pdf,1,Allegation Email
CPD 0040376.pdf,1,
CPD 0035074.pdf,2,Summary Report
CPD 0035074.pdf,1,Log Summary Report
CPD 0035074.pdf,3,Summary Report
CPD 0043170.pdf,2,Summary Report
CPD 0043170.pdf,3,
CPD 0043170.pdf,1,Log Summary Report
CPD 0054941.pdf,1,Log Summary Report
CPD 0054941.pdf,2,Summary Report
CPD 0054941.pdf,3,
CPD 0029755.pdf,2,
CPD 0029755.pdf,1,Face Sheet
LOG_1057035.pdf,1,Log Summary Report
LOG_1057035.pdf,2,Summary Report
LOG_1057035.pdf,3,Summary Report
LOG_1057035.pdf,5,
LOG_1057035.pdf,4,Face Sheet
LOG_1057860.pdf,1,Log Summary Report
LOG_1057860.pdf,3,Summary Report
LOG_1057860.pdf,4,Face Sheet
LOG_1057860.pdf,5,Summary Report
LOG_1057860.pdf,2,Summary Report
LOG_1058096.pdf,2,Summary Report
LOG_1058096.pdf,1,Log Summary Report
LOG_1058096.pdf,3,
LOG_1058096.pdf,5,Summary Report
LOG_1058096.pdf,4,Face Sheet
CPD 0043573.pdf,2,Summary Report
CPD 0043573.pdf,1,Face Sheet
LOG_1052689.pdf,6,
LOG_1052689.pdf,3,Summary Report
LOG_1052689.pdf,10,
LOG_1052689.pdf,8,
LOG_1052689.pdf,4,Face Sheet
LOG_1052689.pdf,2,
LOG_1052689.pdf,9,
LOG_1052689.pdf,5,
LOG_1052689.pdf,7,
LOG_1052689.pdf,1,Log Summary Report
CPD 0035773.pdf,4,ARREST Report
CPD 0035773.pdf,3,ARREST Report
CPD 0035773.pdf,2,
CPD 0035773.pdf,1,
CPD 0035773.pdf,5,ARREST Report
LOG_1058086.pdf,3,Summary Report
LOG_1058086.pdf,1,Log Summary Report
LOG_1058086.pdf,4,Face Sheet
LOG_1058086.pdf,6,
LOG_1058086.pdf,5,
LOG_1058086.pdf,2,Summary Report
CPD 0009579.pdf,2,
CPD 0009579.pdf,1,Face Sheet
LOG_1058495.pdf,2,Summary Report
LOG_1058495.pdf,4,Face Sheet
LOG_1058495.pdf,5,
LOG_1058495.pdf,3,Log Summary Report
LOG_1058495.pdf,1,Log Summary Report
LOG_1058495.pdf,6,
CPD 0022319.pdf,2,
CPD 0022319.pdf,1,Face Sheet
CPD 0015484.pdf,1,TASER Report
CPD 0040459.pdf,2,Summary Report
CPD 0040459.pdf,3,
CPD 0040459.pdf,1,Log Summary Report
CPD 0039425.pdf,3,WEB Complaint Detail
CPD 0039425.pdf,1,WEB Complaint Detail
CPD 0039425.pdf,2,WEB Complaint Detail
LOG_1056247.pdf,14,ARREST Report
LOG_1056247.pdf,9,Watch Commander/OCIC Review
LOG_1056247.pdf,11,CPD-11.451
LOG_1056247.pdf,13,ARREST Report
LOG_1056247.pdf,12,
LOG_1056247.pdf,17,TASER Report
LOG_1056247.pdf,6,
LOG_1056247.pdf,2,Summary Report
LOG_1056247.pdf,5,Tactical Reponse Report
LOG_1056247.pdf,1,Log Summary Report
LOG_1056247.pdf,16,ARREST Report
LOG_1056247.pdf,10,Officer's Battery Report
LOG_1056247.pdf,3,Summary Report
LOG_1056247.pdf,7,Watch Commander/OCIC Review
LOG_1056247.pdf,4,Face Sheet
LOG_1056247.pdf,8,Tactical Reponse Report
LOG_1056247.pdf,15,ARREST Report
CPD 0050206.pdf,2,Summary Report
CPD 0050206.pdf,1,Log Summary Report
CPD 0050206.pdf,3,
CPD 0046246.pdf,1,TASER Report
CPD 0014286.pdf,14,Digitally Recorded Statement
CPD 0014286.pdf,21,Digitally Recorded Statement
CPD 0014286.pdf,3,Digitally Recorded Statement
CPD 0014286.pdf,20,Digitally Recorded Statement
CPD 0014286.pdf,12,Digitally Recorded Statement
CPD 0014286.pdf,5,Digitally Recorded Statement
CPD 0014286.pdf,1,Digitally Recorded Statement
CPD 0014286.pdf,8,Digitally Recorded Statement
CPD 0014286.pdf,22,Digitally Recorded Statement
CPD 0014286.pdf,13,Digitally Recorded Statement
CPD 0014286.pdf,18,Digitally Recorded Statement
CPD 0014286.pdf,19,Digitally Recorded Statement
CPD 0014286.pdf,9,Digitally Recorded Statement
CPD 0014286.pdf,2,Digitally Recorded Statement
CPD 0014286.pdf,11,Digitally Recorded Statement
CPD 0014286.pdf,10,Digitally Recorded Statement
CPD 0014286.pdf,17,Digitally Recorded Statement
CPD 0014286.pdf,16,Digitally Recorded Statement
CPD 0014286.pdf,4,Digitally Recorded Statement
CPD 0014286.pdf,6,Digitally Recorded Statement
CPD 0014286.pdf,15,Digitally Recorded Statement
CPD 0014286.pdf,7,Digitally Recorded Statement
CPD 0032681.pdf,2,
CPD 0032681.pdf,1,Face Sheet
CPD 0039352.pdf,2,
CPD 0039352.pdf,1,Face Sheet
CPD 0023286.pdf,1,Face Sheet
CPD 0023286.pdf,2,Incident Report
CPD 0023286.pdf,4,Incident Report
CPD 0023286.pdf,3,Incident Report
CPD 0035440.pdf,1,
CPD 0035440.pdf,2,
LOG_1057162.pdf,14,ARREST Report
LOG_1057162.pdf,9,
LOG_1057162.pdf,3,
LOG_1057162.pdf,5,Tactical Reponse Report
LOG_1057162.pdf,6,Watch Commander/OCIC Review
LOG_1057162.pdf,7,
LOG_1057162.pdf,8,ARREST Report
LOG_1057162.pdf,12,
LOG_1057162.pdf,4,Face Sheet
LOG_1057162.pdf,1,Log Summary Report
LOG_1057162.pdf,15,TASER Report
LOG_1057162.pdf,13,ARREST Report
LOG_1057162.pdf,2,Summary Report
LOG_1057162.pdf,11,ARREST Report
LOG_1057162.pdf,10,ARREST Report
CPD 0050487.pdf,2,Summary Report
CPD 0050487.pdf,3,
CPD 0050487.pdf,1,Log Summary Report
CPD 0038661.pdf,1,
LOG_1057147.pdf,4,Face Sheet
LOG_1057147.pdf,2,Summary Report
LOG_1057147.pdf,6,
LOG_1057147.pdf,1,Log Summary Report
LOG_1057147.pdf,3,Summary Report
LOG_1057147.pdf,5,Event History Table
CPD 0016092.pdf,8,
CPD 0016092.pdf,6,
CPD 0016092.pdf,4,
CPD 0016092.pdf,2,
CPD 0016092.pdf,5,
CPD 0016092.pdf,1,
CPD 0016092.pdf,9,
CPD 0016092.pdf,3,
CPD 0016092.pdf,7,
CPD 0044322.pdf,1,Face Sheet
CPD 0044322.pdf,2,
CPD 0037543.pdf,2,
CPD 0037543.pdf,1,Face Sheet
CPD 0042623.pdf,3,ARREST Report
CPD 0042623.pdf,1,
CPD 0042623.pdf,2,
CPD 0015352.pdf,2,Log Summary Report
CPD 0015352.pdf,1,Face Sheet
LOG_1060392.pdf,7,
LOG_1060392.pdf,4,Face Sheet
LOG_1060392.pdf,8,
LOG_1060392.pdf,2,Summary Report
